,trial_id,country_name,recruitment_status,country_iso3
10576,3277,Spain,"Ongoing, recruitment ended",ESP
10577,3278,Poland,"Ongoing, recruiting",POL
10578,3279,France,"Ongoing, recruiting",FRA
10579,3280,Netherlands,"Ongoing, recruiting",NLD
10580,3281,Poland,Not authorised,POL
10581,3281,Sweden,"Ongoing, recruiting",SWE
10582,3281,Belgium,"Ongoing, recruiting",BEL
10583,3281,Germany,"Ongoing, recruiting",DEU
10584,3281,Austria,"Ongoing, recruiting",AUT
10585,3281,Italy,"Authorised, recruitment pending",ITA
10586,3282,France,Ended,FRA
10587,3282,Netherlands,Ended,NLD
10588,3283,France,"Ongoing, recruiting",FRA
10589,3284,Spain,"Ongoing, recruitment ended",ESP
10590,3284,Poland,"Ongoing, recruitment ended",POL
10591,3284,Italy,"Ongoing, recruitment ended",ITA
10592,3284,Germany,Ended,DEU
10593,3285,Germany,"Ongoing, recruitment ended",DEU
10594,3285,Netherlands,"Ongoing, recruitment ended",NLD
10595,3285,France,"Ongoing, recruitment ended",FRA
10596,3285,Spain,"Ongoing, recruitment ended",ESP
10597,3285,Italy,"Ongoing, recruitment ended",ITA
10598,3285,Norway,"Ongoing, recruitment ended",NOR
10599,3285,Poland,"Ongoing, recruitment ended",POL
10600,3286,Italy,Ended,ITA
10601,3287,Italy,"Ongoing, recruitment ended",ITA
10602,3287,France,"Ongoing, recruitment ended",FRA
10603,3287,Spain,"Ongoing, recruitment ended",ESP
10604,3288,Italy,"Ongoing, recruiting",ITA
10605,3288,Spain,"Ongoing, recruiting",ESP
10606,3288,Czechia,"Ongoing, recruiting",CZE
10607,3288,Belgium,"Ongoing, recruiting",BEL
10608,3289,Spain,"Ongoing, recruiting",ESP
10609,3289,Finland,"Ongoing, recruiting",FIN
10610,3289,France,"Ongoing, recruiting",FRA
10611,3290,Spain,"Ongoing, recruiting",ESP
10612,3290,Germany,"Ongoing, recruiting",DEU
10613,3291,Italy,"Ongoing, recruiting",ITA
10614,3291,Portugal,"Authorised, recruitment pending",PRT
10615,3292,Slovenia,"Authorised, recruitment pending",SVN
10616,3293,Czechia,"Ongoing, recruitment ended",CZE
10617,3293,Romania,"Ongoing, recruitment ended",ROU
10618,3293,Austria,"Ongoing, recruitment ended",AUT
10619,3293,Italy,"Ongoing, recruitment ended",ITA
10620,3293,Ireland,"Ongoing, recruitment ended",IRL
10621,3293,Spain,"Ongoing, recruitment ended",ESP
10622,3293,France,"Ongoing, recruitment ended",FRA
10623,3293,Belgium,"Ongoing, recruitment ended",BEL
10624,3293,Bulgaria,"Ongoing, recruitment ended",BGR
10625,3293,Germany,Ended,DEU
10626,3293,Greece,"Ongoing, recruitment ended",GRC
10627,3293,Portugal,"Ongoing, recruitment ended",PRT
10628,3293,Netherlands,Ended,NLD
10629,3293,Poland,"Ongoing, recruitment ended",POL
10630,3294,Italy,"Ongoing, recruitment ended",ITA
10631,3294,Denmark,"Ongoing, recruitment ended",DNK
10632,3295,France,"Ongoing, recruiting",FRA
10633,3296,France,Ended,FRA
10634,3296,Italy,Ended,ITA
10635,3296,Germany,Ended,DEU
10636,3296,Belgium,Ended,BEL
10637,3296,Spain,Ended,ESP
10638,3297,Poland,Ended,POL
10639,3297,France,Ended,FRA
10640,3297,Spain,Ended,ESP
10641,3297,Italy,Ended,ITA
10642,3297,Germany,Ended,DEU
10643,3297,Netherlands,Ended,NLD
10644,3298,Czechia,"Ongoing, recruitment ended",CZE
10645,3298,Spain,Ended,ESP
10646,3298,Romania,"Ongoing, recruitment ended",ROU
10647,3299,Germany,"Ongoing, recruiting",DEU
10648,3299,Spain,"Ongoing, recruitment ended",ESP
10649,3300,Germany,"Authorised, recruiting",DEU
10650,3300,Spain,"Ongoing, recruiting",ESP
10651,3300,Norway,"Ongoing, recruiting",NOR
10652,3301,Spain,"Ongoing, recruiting",ESP
10653,3301,France,"Ongoing, recruiting",FRA
10654,3301,Italy,"Ongoing, recruiting",ITA
10655,3302,Denmark,"Ongoing, recruiting",DNK
10656,3302,Sweden,"Ongoing, recruiting",SWE
10657,3302,Czechia,"Ongoing, recruiting",CZE
10658,3303,Spain,"Ongoing, recruiting",ESP
10659,3303,France,"Ongoing, recruiting",FRA
10660,3303,Italy,"Ongoing, recruiting",ITA
10661,3303,Germany,"Ongoing, recruiting",DEU
10662,3304,Italy,"Ongoing, recruitment ended",ITA
10663,3304,France,"Ongoing, recruitment ended",FRA
10664,3304,Belgium,"Ongoing, recruitment ended",BEL
10665,3304,Spain,"Ongoing, recruitment ended",ESP
10666,3305,Denmark,Ended,DNK
10667,3305,Sweden,Ended,SWE
10668,3306,Netherlands,"Ongoing, recruiting",NLD
10669,3307,Denmark,"Ongoing, recruiting",DNK
10670,3307,Spain,"Ongoing, recruiting",ESP
10671,3307,Netherlands,"Authorised, recruitment pending",NLD
10672,3308,France,"Ongoing, recruitment ended",FRA
10673,3309,Spain,"Ongoing, recruitment ended",ESP
10674,3309,Italy,"Ongoing, recruitment ended",ITA
10675,3309,Belgium,"Ongoing, recruitment ended",BEL
10676,3309,France,"Ongoing, recruitment ended",FRA
10677,3309,Austria,Ended,AUT
10678,3309,Denmark,"Ongoing, recruitment ended",DNK
10679,3309,Hungary,Ended,HUN
10680,3310,Ireland,"Authorised, recruiting",IRL
10681,3310,Sweden,"Ongoing, recruiting",SWE
10682,3310,Norway,"Authorised, recruiting",NOR
10683,3310,France,"Authorised, recruiting",FRA
10684,3311,Spain,"Ongoing, recruiting",ESP
10685,3312,Spain,Ended,ESP
10686,3312,Norway,Ended,NOR
10687,3312,Sweden,"Ongoing, recruitment ended",SWE
10688,3312,Poland,Ended,POL
10689,3312,France,"Ongoing, recruitment ended",FRA
10690,3312,Germany,Ended,DEU
10691,3312,Netherlands,Ended,NLD
10692,3312,Italy,"Ongoing, recruitment ended",ITA
10693,3312,Belgium,"Ongoing, recruitment ended",BEL
10694,3313,Italy,"Ongoing, recruitment ended",ITA
10695,3314,France,"Ongoing, recruiting",FRA
10696,3314,Germany,"Authorised, recruitment pending",DEU
10697,3314,Poland,"Authorised, recruitment pending",POL
10698,3315,Ireland,"Ongoing, recruitment ended",IRL
10699,3316,Denmark,Ended,DNK
10700,3317,Greece,"Ongoing, recruiting",GRC
10701,3317,Germany,"Ongoing, recruiting",DEU
10702,3317,Poland,"Ongoing, recruiting",POL
10703,3317,Spain,"Ongoing, recruiting",ESP
10704,3317,France,"Ongoing, recruiting",FRA
10705,3317,Italy,"Ongoing, recruiting",ITA
10706,3317,Portugal,"Ongoing, recruiting",PRT
10707,3318,Belgium,"Ongoing, recruitment ended",BEL
10708,3318,Poland,"Ongoing, recruitment ended",POL
10709,3318,Spain,"Ongoing, recruitment ended",ESP
10710,3318,Italy,"Ongoing, recruitment ended",ITA
10711,3319,Italy,"Ongoing, recruitment ended",ITA
10712,3320,Netherlands,"Ongoing, recruiting",NLD
10713,3321,Denmark,"Ongoing, recruitment ended",DNK
10714,3321,Italy,"Ongoing, recruitment ended",ITA
10715,3321,Poland,"Ongoing, recruitment ended",POL
10716,3321,Czechia,"Ongoing, recruitment ended",CZE
10717,3321,Belgium,"Ongoing, recruitment ended",BEL
10718,3321,Netherlands,"Ongoing, recruitment ended",NLD
10719,3321,Spain,"Ongoing, recruitment ended",ESP
10720,3321,Greece,"Ongoing, recruitment ended",GRC
10721,3321,Norway,"Ongoing, recruitment ended",NOR
10722,3321,France,"Ongoing, recruitment ended",FRA
10723,3321,Germany,"Ongoing, recruitment ended",DEU
10724,3322,Italy,"Ongoing, recruitment ended",ITA
10725,3322,Portugal,"Ongoing, recruitment ended",PRT
10726,3322,Germany,"Ongoing, recruitment ended",DEU
10727,3322,France,"Ongoing, recruitment ended",FRA
10728,3322,Spain,"Ongoing, recruitment ended",ESP
10729,3323,Poland,"Ongoing, recruiting",POL
10730,3323,Italy,"Ongoing, recruiting",ITA
10731,3323,Norway,"Ongoing, recruiting",NOR
10732,3323,Denmark,"Ongoing, recruiting",DNK
10733,3323,Germany,"Ongoing, recruiting",DEU
10734,3323,Spain,"Ongoing, recruiting",ESP
10735,3324,Italy,"Ongoing, recruiting",ITA
10736,3325,Ireland,"Ongoing, recruitment ended",IRL
10737,3326,Germany,"Ongoing, recruiting",DEU
10738,3326,Denmark,"Ongoing, recruiting",DNK
10739,3326,Netherlands,"Ongoing, recruiting",NLD
10740,3326,Sweden,"Ongoing, recruiting",SWE
10741,3327,Italy,"Ongoing, recruiting",ITA
10742,3328,Spain,"Ongoing, recruiting",ESP
10743,3328,Hungary,"Ongoing, recruiting",HUN
10744,3328,Germany,"Ongoing, recruiting",DEU
10745,3328,Poland,"Ongoing, recruiting",POL
10746,3329,Norway,"Ongoing, recruitment ended",NOR
10747,3329,Denmark,"Ongoing, recruitment ended",DNK
10748,3329,Estonia,"Ongoing, recruitment ended",EST
10749,3330,Bulgaria,"Ongoing, recruitment ended",BGR
10750,3330,Hungary,Ended,HUN
10751,3331,France,"Ongoing, recruiting",FRA
10752,3332,Spain,"Ongoing, recruiting",ESP
10753,3333,Italy,"Ongoing, recruitment ended",ITA
10754,3334,France,"Ongoing, recruiting",FRA
10755,3335,Czechia,Ended,CZE
10756,3335,Hungary,Ended,HUN
10757,3335,Poland,Ended,POL
10758,3335,Spain,Ended,ESP
10759,3335,Germany,Ended,DEU
10760,3335,Denmark,Ended,DNK
10761,3335,Netherlands,Ended,NLD
10762,3335,Italy,Ended,ITA
10763,3336,Italy,"Ongoing, recruitment ended",ITA
10764,3337,Netherlands,"Ongoing, recruiting",NLD
10765,3338,Spain,"Ongoing, recruiting",ESP
10766,3339,Netherlands,"Ongoing, recruitment ended",NLD
10767,3340,Italy,"Ongoing, recruitment ended",ITA
10768,3341,Germany,Ended,DEU
10769,3341,Norway,Ended,NOR
10770,3341,Ireland,Ended,IRL
10771,3341,Belgium,Ended,BEL
10772,3341,Spain,Ended,ESP
10773,3341,France,Ended,FRA
10774,3341,Czechia,Ended,CZE
10775,3341,Italy,Ended,ITA
10776,3341,Sweden,Ended,SWE
10777,3341,Hungary,Ended,HUN
10778,3341,Austria,Ended,AUT
10779,3341,Greece,Ended,GRC
10780,3342,Germany,"Ongoing, recruitment ended",DEU
10781,3342,Spain,"Ongoing, recruitment ended",ESP
10782,3342,Romania,"Ongoing, recruitment ended",ROU
10783,3342,Belgium,"Ongoing, recruitment ended",BEL
10784,3342,Italy,"Ongoing, recruitment ended",ITA
10785,3342,Sweden,"Ongoing, recruitment ended",SWE
10786,3342,Slovakia,"Ongoing, recruitment ended",SVK
10787,3342,Czechia,"Ongoing, recruitment ended",CZE
10788,3342,Austria,"Ongoing, recruitment ended",AUT
10789,3342,France,"Ongoing, recruitment ended",FRA
10790,3342,Norway,"Ongoing, recruitment ended",NOR
10791,3342,Netherlands,"Ongoing, recruitment ended",NLD
10792,3342,Poland,"Ongoing, recruiting",POL
10793,3342,Finland,"Ongoing, recruitment ended",FIN
10794,3342,Denmark,"Ongoing, recruitment ended",DNK
10795,3343,Spain,Ended,ESP
10796,3343,Germany,Ended,DEU
10797,3343,France,Ended,FRA
10798,3344,Netherlands,"Ongoing, recruitment ended",NLD
10799,3345,Germany,"Ongoing, recruiting",DEU
10800,3345,Austria,"Ongoing, recruiting",AUT
10801,3345,Spain,"Ongoing, recruiting",ESP
10802,3345,Czechia,"Ongoing, recruiting",CZE
10803,3345,Belgium,"Ongoing, recruiting",BEL
10804,3345,Italy,"Ongoing, recruiting",ITA
10805,3346,Netherlands,"Ongoing, recruiting",NLD
10806,3347,France,Ended,FRA
10807,3348,Sweden,"Ongoing, recruiting",SWE
10808,3348,Germany,"Authorised, recruitment pending",DEU
10809,3349,France,"Ongoing, recruiting",FRA
10810,3350,Spain,"Ongoing, recruiting",ESP
10811,3351,Belgium,"Ongoing, recruiting",BEL
10812,3352,Spain,"Ongoing, recruiting",ESP
10813,3352,Czechia,"Ongoing, recruiting",CZE
10814,3352,Poland,"Ongoing, recruiting",POL
10815,3352,Austria,"Ongoing, recruiting",AUT
10816,3352,Germany,"Ongoing, recruiting",DEU
10817,3352,Belgium,"Ongoing, recruiting",BEL
10818,3352,France,"Ongoing, recruiting",FRA
10819,3352,Italy,"Ongoing, recruiting",ITA
10820,3353,Germany,"Ongoing, recruiting",DEU
10821,3354,Spain,"Ongoing, recruitment ended",ESP
10822,3354,France,"Ongoing, recruitment ended",FRA
10823,3354,Germany,"Ongoing, recruitment ended",DEU
10824,3354,Italy,"Ongoing, recruitment ended",ITA
10825,3355,Netherlands,Ended,NLD
10826,3356,Belgium,Ended,BEL
10827,3356,France,Ended,FRA
10828,3357,Germany,"Ongoing, recruitment ended",DEU
10829,3358,Belgium,"Ongoing, recruiting",BEL
10830,3358,Germany,"Ongoing, recruiting",DEU
10831,3358,Spain,"Ongoing, recruiting",ESP
10832,3358,Italy,"Ongoing, recruiting",ITA
10833,3359,France,Ended,FRA
10834,3360,Poland,Ended,POL
10835,3360,France,Ended,FRA
10836,3360,Germany,Ended,DEU
10837,3360,Austria,Ended,AUT
10838,3360,Denmark,Ended,DNK
10839,3360,Italy,Ended,ITA
10840,3360,Bulgaria,Ended,BGR
10841,3360,Spain,Ended,ESP
10842,3360,Belgium,Ended,BEL
10843,3360,Romania,Ended,ROU
10844,3360,Hungary,Ended,HUN
10845,3361,Netherlands,"Ongoing, recruitment ended",NLD
10846,3361,Italy,"Ongoing, recruitment ended",ITA
10847,3361,France,"Ongoing, recruitment ended",FRA
10848,3361,Germany,"Ongoing, recruitment ended",DEU
10849,3361,Spain,"Ongoing, recruitment ended",ESP
10850,3361,Poland,"Ongoing, recruitment ended",POL
10851,3362,Germany,"Ongoing, recruiting",DEU
10852,3363,Italy,Ended,ITA
10853,3364,Poland,"Ongoing, recruiting",POL
10854,3364,Greece,"Ongoing, recruiting",GRC
10855,3364,France,"Ongoing, recruiting",FRA
10856,3364,Belgium,"Ongoing, recruiting",BEL
10857,3364,Spain,"Ongoing, recruiting",ESP
10858,3365,France,"Ongoing, recruiting",FRA
10859,3365,Italy,"Ongoing, recruiting",ITA
10860,3365,Denmark,"Ongoing, recruiting",DNK
10861,3365,Germany,"Ongoing, recruiting",DEU
10862,3365,Spain,"Ongoing, recruiting",ESP
10863,3365,Czechia,"Ongoing, recruiting",CZE
10864,3365,Hungary,"Authorised, recruiting",HUN
10865,3365,Poland,"Authorised, recruiting",POL
10866,3366,Netherlands,"Ongoing, recruiting",NLD
10867,3366,France,"Ongoing, recruiting",FRA
10868,3366,Germany,"Authorised, recruitment pending",DEU
10869,3366,Spain,"Ongoing, recruiting",ESP
10870,3366,Austria,"Authorised, recruiting",AUT
10871,3366,Italy,"Ongoing, recruiting",ITA
10872,3366,Poland,"Authorised, recruitment pending",POL
10873,3367,Czechia,Ended,CZE
10874,3367,Sweden,Ended,SWE
10875,3367,Italy,Ended,ITA
10876,3367,France,Ended,FRA
10877,3367,Bulgaria,Ended,BGR
10878,3367,Poland,Ended,POL
10879,3367,Germany,Ended,DEU
10880,3367,Hungary,Ended,HUN
10881,3368,Italy,Ended,ITA
10882,3368,France,Ended,FRA
10883,3368,Spain,Ended,ESP
10884,3369,Spain,Ended,ESP
10885,3370,Greece,"Authorised, recruitment pending",GRC
10886,3371,France,"Ongoing, recruitment ended",FRA
10887,3371,Netherlands,"Ongoing, recruitment ended",NLD
10888,3371,Italy,"Authorised, recruiting",ITA
10889,3371,Denmark,"Ongoing, recruitment ended",DNK
10890,3371,Spain,Ended,ESP
10891,3372,Finland,Ended,FIN
10892,3372,Belgium,Ended,BEL
10893,3372,Netherlands,Ended,NLD
10894,3372,Spain,Ended,ESP
10895,3372,Sweden,Not authorised,SWE
10896,3373,Netherlands,Ended,NLD
10897,3373,Greece,Ended,GRC
10898,3373,Romania,Ended,ROU
10899,3373,Germany,Ended,DEU
10900,3374,Portugal,Ended,PRT
10901,3374,Spain,Ended,ESP
10902,3375,France,"Ongoing, recruitment ended",FRA
10903,3375,Poland,"Ongoing, recruitment ended",POL
10904,3375,Italy,"Ongoing, recruitment ended",ITA
10905,3375,Germany,"Ongoing, recruitment ended",DEU
10906,3375,Spain,Ended,ESP
10907,3376,Netherlands,"Ongoing, recruiting",NLD
10908,3377,Italy,"Ongoing, recruitment ended",ITA
10909,3377,Spain,"Ongoing, recruitment ended",ESP
10910,3377,Hungary,"Ongoing, recruitment ended",HUN
10911,3377,Germany,"Ongoing, recruitment ended",DEU
10912,3378,Italy,"Ongoing, recruiting",ITA
10913,3379,Belgium,"Ongoing, recruiting",BEL
10914,3379,France,"Ongoing, recruiting",FRA
10915,3379,Poland,"Ongoing, recruiting",POL
10916,3379,Greece,"Ongoing, recruiting",GRC
10917,3380,France,"Ongoing, recruiting",FRA
10918,3381,Netherlands,"Ongoing, recruiting",NLD
10919,3382,France,"Authorised, recruitment pending",FRA
10920,3383,Germany,"Authorised, recruiting",DEU
10921,3384,Germany,"Ongoing, recruiting",DEU
10922,3384,Italy,"Ongoing, recruiting",ITA
10923,3385,Italy,"Ongoing, recruitment ended",ITA
10924,3385,Bulgaria,"Ongoing, recruitment ended",BGR
10925,3385,Denmark,"Ongoing, recruitment ended",DNK
10926,3385,Spain,"Ongoing, recruitment ended",ESP
10927,3385,Poland,"Ongoing, recruitment ended",POL
10928,3385,Belgium,"Ongoing, recruitment ended",BEL
10929,3385,Hungary,"Ongoing, recruitment ended",HUN
10930,3385,France,"Ongoing, recruitment ended",FRA
10931,3385,Romania,"Ongoing, recruitment ended",ROU
10932,3385,Germany,"Ongoing, recruitment ended",DEU
10933,3386,Netherlands,Ended,NLD
10934,3387,Denmark,"Ongoing, recruitment ended",DNK
10935,3387,Belgium,"Ongoing, recruitment ended",BEL
10936,3387,Spain,"Ongoing, recruitment ended",ESP
10937,3387,Sweden,"Ongoing, recruitment ended",SWE
10938,3387,Germany,"Ongoing, recruitment ended",DEU
10939,3387,Italy,"Ongoing, recruitment ended",ITA
10940,3387,France,"Ongoing, recruitment ended",FRA
10941,3387,Greece,"Ongoing, recruitment ended",GRC
10942,3388,France,"Ongoing, recruiting",FRA
10943,3389,Belgium,"Ongoing, recruitment ended",BEL
10944,3389,Italy,"Ongoing, recruitment ended",ITA
10945,3389,Spain,"Ongoing, recruitment ended",ESP
10946,3389,Germany,"Ongoing, recruitment ended",DEU
10947,3389,France,"Ongoing, recruitment ended",FRA
10948,3389,Poland,"Ongoing, recruitment ended",POL
10949,3390,Germany,"Authorised, recruitment pending",DEU
10950,3391,Netherlands,Ended,NLD
10951,3392,Spain,"Authorised, recruiting",ESP
10952,3393,Italy,"Ongoing, recruitment ended",ITA
10953,3394,Sweden,"Authorised, recruitment pending",SWE
10954,3394,France,"Ongoing, recruiting",FRA
10955,3394,Finland,"Ongoing, recruiting",FIN
10956,3394,Netherlands,"Ongoing, recruiting",NLD
10957,3394,Austria,"Ongoing, recruiting",AUT
10958,3394,Norway,"Ongoing, recruiting",NOR
10959,3394,Germany,"Ongoing, recruiting",DEU
10960,3394,Belgium,"Ongoing, recruiting",BEL
10961,3394,Denmark,"Ongoing, recruiting",DNK
10962,3394,Spain,"Ongoing, recruiting",ESP
10963,3394,Italy,"Ongoing, recruiting",ITA
10964,3394,Greece,"Ongoing, recruiting",GRC
10965,3395,Poland,Ended,POL
10966,3395,Spain,Ended,ESP
10967,3395,Portugal,Ended,PRT
10968,3395,Italy,Ended,ITA
10969,3396,Spain,"Ongoing, recruitment ended",ESP
10970,3396,Belgium,"Ongoing, recruitment ended",BEL
10971,3397,France,"Ongoing, recruitment ended",FRA
10972,3398,Spain,Ended,ESP
10973,3399,Germany,"Ongoing, recruiting",DEU
10974,3400,Netherlands,"Ongoing, recruiting",NLD
10975,3401,Spain,"Ongoing, recruitment ended",ESP
10976,3402,Poland,"Ongoing, recruiting",POL
10977,3403,Italy,"Ongoing, recruiting",ITA
10978,3404,France,Ended,FRA
10979,3404,Spain,Ended,ESP
10980,3405,Germany,"Ongoing, recruiting",DEU
10981,3406,Germany,"Ongoing, recruitment ended",DEU
10982,3406,Spain,"Ongoing, recruitment ended",ESP
10983,3406,Sweden,"Ongoing, recruitment ended",SWE
10984,3406,Belgium,"Ongoing, recruitment ended",BEL
10985,3407,France,"Authorised, recruitment pending",FRA
10986,3408,Belgium,"Ongoing, recruiting",BEL
10987,3409,Slovakia,"Ongoing, recruitment ended",SVK
10988,3409,Spain,"Ongoing, recruitment ended",ESP
10989,3409,Austria,"Ongoing, recruitment ended",AUT
10990,3409,Czechia,"Ongoing, recruitment ended",CZE
10991,3409,Germany,"Ongoing, recruitment ended",DEU
10992,3409,France,"Ongoing, recruitment ended",FRA
10993,3409,Bulgaria,"Ongoing, recruitment ended",BGR
10994,3409,Norway,"Ongoing, recruitment ended",NOR
10995,3409,Italy,"Ongoing, recruitment ended",ITA
10996,3409,Belgium,"Ongoing, recruitment ended",BEL
10997,3409,Poland,"Ongoing, recruitment ended",POL
10998,3409,Hungary,"Ongoing, recruitment ended",HUN
10999,3409,Portugal,"Ongoing, recruitment ended",PRT
11000,3410,Italy,Not authorised,ITA
11001,3410,Spain,"Authorised, recruitment pending",ESP
11002,3410,Germany,"Authorised, recruitment pending",DEU
11003,3410,Netherlands,"Authorised, recruitment pending",NLD
11004,3410,France,"Authorised, recruitment pending",FRA
11005,3410,Denmark,"Authorised, recruitment pending",DNK
11006,3410,Czechia,"Authorised, recruitment pending",CZE
11007,3411,Spain,Ended,ESP
11008,3412,France,"Ongoing, recruiting",FRA
11009,3412,Portugal,Ended,PRT
11010,3412,Norway,"Ongoing, recruiting",NOR
11011,3412,Italy,"Ongoing, recruiting",ITA
11012,3412,Germany,"Ongoing, recruiting",DEU
11013,3412,Greece,"Ongoing, recruiting",GRC
11014,3413,France,"Authorised, recruitment pending",FRA
11015,3413,Germany,"Authorised, recruitment pending",DEU
11016,3413,Spain,"Ongoing, recruiting",ESP
11017,3414,France,"Ongoing, recruiting",FRA
11018,3415,Netherlands,"Ongoing, recruitment ended",NLD
11019,3415,Belgium,"Ongoing, recruitment ended",BEL
11020,3415,Germany,"Ongoing, recruitment ended",DEU
11021,3415,Spain,"Ongoing, recruitment ended",ESP
11022,3415,France,"Ongoing, recruitment ended",FRA
11023,3415,Denmark,"Ongoing, recruitment ended",DNK
11024,3415,Italy,"Ongoing, recruitment ended",ITA
11025,3416,France,"Ongoing, recruiting",FRA
11026,3416,Germany,"Ongoing, recruiting",DEU
11027,3417,Germany,"Ongoing, recruiting",DEU
11028,3418,Germany,Ended,DEU
11029,3418,Italy,Ended,ITA
11030,3418,Spain,Ended,ESP
11031,3419,France,"Ongoing, recruitment ended",FRA
11032,3419,Belgium,"Ongoing, recruitment ended",BEL
11033,3420,Spain,"Ongoing, recruiting",ESP
11034,3421,Spain,"Ongoing, recruiting",ESP
11035,3422,Netherlands,"Authorised, recruitment pending",NLD
11036,3423,Spain,"Authorised, recruitment pending",ESP
11037,3424,Italy,"Authorised, recruitment pending",ITA
11038,3425,Germany,"Ongoing, recruiting",DEU
11039,3425,Spain,"Ongoing, recruiting",ESP
11040,3425,Italy,"Ongoing, recruiting",ITA
11041,3426,Spain,"Ongoing, recruitment ended",ESP
11042,3427,Sweden,"Ongoing, recruitment ended",SWE
11043,3428,Greece,Ended,GRC
11044,3428,Czechia,Ended,CZE
11045,3428,Portugal,Ended,PRT
11046,3428,Romania,Ended,ROU
11047,3428,Austria,Ended,AUT
11048,3428,Netherlands,Ended,NLD
11049,3429,Belgium,"Authorised, recruitment pending",BEL
11050,3429,France,"Ongoing, recruiting",FRA
11051,3429,Italy,"Authorised, recruitment pending",ITA
11052,3430,Spain,Ended,ESP
11053,3430,Austria,Ended,AUT
11054,3430,Poland,Ended,POL
11055,3431,Italy,Ended,ITA
11056,3432,Germany,"Ongoing, recruitment ended",DEU
11057,3432,France,"Ongoing, recruitment ended",FRA
11058,3433,Spain,"Ongoing, recruiting",ESP
11059,3434,Greece,"Ongoing, recruitment ended",GRC
11060,3434,Estonia,Ended,EST
11061,3434,Latvia,"Ongoing, recruitment ended",LVA
11062,3434,Romania,"Ongoing, recruitment ended",ROU
11063,3434,Germany,"Ongoing, recruitment ended",DEU
11064,3434,Italy,"Ongoing, recruitment ended",ITA
11065,3434,Lithuania,"Ongoing, recruitment ended",LTU
11066,3434,Poland,"Ongoing, recruitment ended",POL
11067,3435,Italy,"Ongoing, recruiting",ITA
11068,3436,Belgium,"Ongoing, recruiting",BEL
11069,3436,Germany,"Ongoing, recruiting",DEU
11070,3436,Portugal,"Ongoing, recruiting",PRT
11071,3437,Spain,"Ongoing, recruiting",ESP
11072,3438,Bulgaria,Ended,BGR
11073,3438,Hungary,"Ongoing, recruiting",HUN
11074,3438,Poland,"Ongoing, recruiting",POL
11075,3438,Romania,"Ongoing, recruiting",ROU
11076,3439,Netherlands,"Authorised, recruitment pending",NLD
11077,3439,Spain,"Authorised, recruiting",ESP
11078,3439,Italy,"Authorised, recruiting",ITA
11079,3440,France,"Ongoing, recruiting",FRA
11080,3441,Spain,"Ongoing, recruiting",ESP
11081,3441,Poland,"Ongoing, recruiting",POL
11082,3441,Italy,"Ongoing, recruiting",ITA
11083,3441,France,Not authorised,FRA
11084,3441,Denmark,"Ongoing, recruiting",DNK
11085,3441,Lithuania,"Ongoing, recruiting",LTU
11086,3442,Germany,"Ongoing, recruitment ended",DEU
11087,3442,Italy,"Ongoing, recruitment ended",ITA
11088,3443,Denmark,"Authorised, recruitment pending",DNK
11089,3444,Spain,"Ongoing, recruiting",ESP
11090,3444,Germany,"Ongoing, recruiting",DEU
11091,3444,Denmark,"Ongoing, recruiting",DNK
11092,3444,Italy,"Ongoing, recruiting",ITA
11093,3444,France,"Ongoing, recruiting",FRA
11094,3445,Italy,"Ongoing, recruiting",ITA
11095,3446,France,Temporarily halted,FRA
11096,3446,Germany,Temporarily halted,DEU
11097,3446,Belgium,Temporarily halted,BEL
11098,3446,Austria,Temporarily halted,AUT
11099,3446,Spain,Temporarily halted,ESP
11100,3446,Italy,"Authorised, recruitment pending",ITA
11101,3447,Spain,"Ongoing, recruitment ended",ESP
11102,3447,Italy,"Ongoing, recruitment ended",ITA
11103,3447,Germany,"Ongoing, recruitment ended",DEU
11104,3447,France,"Ongoing, recruitment ended",FRA
11105,3447,Poland,"Ongoing, recruitment ended",POL
11106,3448,Spain,Ended,ESP
11107,3448,Portugal,Ended,PRT
11108,3448,Italy,Ended,ITA
11109,3449,Norway,"Ongoing, recruiting",NOR
11110,3450,Netherlands,"Authorised, recruitment pending",NLD
11111,3451,Belgium,"Ongoing, recruitment ended",BEL
11112,3451,Denmark,"Ongoing, recruitment ended",DNK
11113,3451,Netherlands,"Ongoing, recruitment ended",NLD
11114,3451,Sweden,"Ongoing, recruitment ended",SWE
11115,3451,Spain,"Ongoing, recruitment ended",ESP
11116,3451,Romania,"Ongoing, recruitment ended",ROU
11117,3451,Austria,Ended,AUT
11118,3451,France,"Ongoing, recruitment ended",FRA
11119,3451,Portugal,"Ongoing, recruitment ended",PRT
11120,3451,Finland,"Ongoing, recruitment ended",FIN
11121,3451,Hungary,"Ongoing, recruitment ended",HUN
11122,3451,Italy,"Ongoing, recruitment ended",ITA
11123,3451,Greece,"Ongoing, recruitment ended",GRC
11124,3451,Bulgaria,"Ongoing, recruitment ended",BGR
11125,3451,Czechia,"Ongoing, recruitment ended",CZE
11126,3451,Estonia,Ended,EST
11127,3451,Slovakia,"Authorised, recruiting",SVK
11128,3452,Belgium,"Authorised, recruiting",BEL
11129,3452,Netherlands,"Authorised, recruitment pending",NLD
11130,3453,Germany,"Ongoing, recruiting",DEU
11131,3454,Italy,"Ongoing, recruiting",ITA
11132,3455,Germany,"Ongoing, recruiting",DEU
11133,3455,Spain,"Ongoing, recruiting",ESP
